11 3.79336
7 3.32153
8 6.5027
14 4.26571
10 3.68414
9 4.4165
10 4.38412
7 3.82317
8 3.78904
8 4.79978
8 4.22469
8 4.66752
7 4.08564
13 4.53277
9 5.70321
8 4.53062
10 3.70311
7 4.72294
8 4.33663
8 4.02372
9 4.2632
9 4.61716
8 3.43139
8 3.40904
9 3.62894
8 4.22761
7 4.12316
9 6.32928
8 4.45641
8 4.36044
8 4.556
7 4.28203
8 3.83505
9 4.05814
8 4.67482
8 4.21331
6 4.82774
9 3.62082
6 3.77454
11 4.42236
10 4.12934
8 4.68841
9 4.09257
8 4.25987
8 3.58822
9 4.92899
8 6.68269
8 4.92636
11 4.56894
10 3.75132
8 4.12897
10 4.25788
9 3.98451
6 5.07227
6 3.51712
6 6.30343
10 4.95675
7 3.30986
9 3.63056
8 4.26949
6 3.85756
10 3.38034
8 4.03691
9 3.74139
10 3.73347
8 3.86848
8 4.23995
7 5.84929
9 3.73977
8 4.00759
11 4.58743
10 3.63464
8 4.11112
6 4.26306
10 3.42355
9 3.67478
6 4.25313
9 3.75109
8 3.97588
9 4.12263
6 4.04077
8 3.86105
7 5.26736
7 4.33833
11 4.38495
8 4.71489
8 4.58821
10 6.49477
14 3.43936
12 4.41522
8 3.70337
8 6.14076
11 4.4567
7 3.62322
15 5.23995
9 4.4371
8 3.76504
9 5.26929
10 4.02192
8 4.3231
14 3.54345
9 4.91577
8 4.31879
9 4.33912
8 3.58218
14 5.12894
9 4.24901
8 4.21615
10 3.85924
8 3.6118
8 4.63143
11 4.0688
10 3.6672
9 4.50877
8 4.21758
9 3.811
7 3.50604
8 5.22101
7 3.75422
8 4.15996
9 4.34984
8 6.05668
10 5.37809
7 4.59208
6 3.87062
6 4.68613
7 5.29368
6 4.14706
6 4.58325
8 4.46918
9 5.93698
11 4.08314
10 4.0243
9 3.69969
8 4.33372
9 4.44582
8 4.25476
6 3.89412
8 4.78066
11 5.05159
8 4.00704
11 4.1883
6 4.65368
10 5.5605
9 4.22079
11 3.96327
9 3.63518
9 4.09829
10 4.79347
10 4.13906
8 4.10013
8 4.19859
8 3.719
10 6.01135
9 4.08984
8 5.78509
14 3.97494
10 4.55077
6 3.27504
8 4.29256
11 4.10249
7 3.95205
8 4.92355
6 4.43565
7 3.77876
8 4.7263
9 4.51252
10 4.04246
9 3.96368
10 4.0485
8 5.15306
8 5.66587
9 4.19997
10 4.32286
11 4.51344
9 3.82947
7 5.73991
13 4.32777
10 3.21057
9 4.3193
9 4.36801
8 4.57532
9 4.19937
8 5.26884
9 4.41871
11 3.98043
11 3.8468
8 4.89737
8 3.99655
9 5.26008
11 4.55885
11 5.48002
8 3.38438
8 3.9325
13 4.57824
8 4.42626
8 4.68348
10 4.21488
8 3.61009
8 4.11565
10 4.25281
9 4.26204
9 4.88389
10 4.65545
9 4.42199
8 3.11372
8 4.29694
8 4.36006
8 4.33763
8 4.80228
8 4.29694
8 2.94991
8 4.32906
11 3.79571
12 3.7657
9 3.73589
8 3.74821
10 4.31581
7 4.39198
10 3.8349
15 3.89811
11 4.08083
7 4.72287
8 4.80675
9 5.22468
8 4.76161
9 3.97156
9 3.67584
8 4.55927
8 4.69727
10 4.53414
12 4.02083
12 3.44323
9 4.98475
8 5.0701
8 6.42584
12 5.65445
13 6.50644
15 4.019
8 4.37495
8 4.32314
12 3.93074
8 4.67687
8 4.38316
7 4.29713
13 3.23739
9 4.70685
8 4.21434
10 4.42039
9 3.91968
11 4.66671
11 3.75289
10 4.13449
11 4.45883
10 4.93643
7 3.86822
10 4.2206
13 4.24977
6 4.32679
8 5.28985
8 3.55904
12 4.38283
8 6.7737
